candidate,source_signal_id,symbol,timeframe,setup_type,bias,signal_time,reason,details
qmid_p06_15m_strict,131,ENAUSDT,4h,Continuation,Bullish,2026-05-05T12:02:37.616545+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,132,OPUSDT,4h,Continuation,Bullish,2026-05-05T12:02:39.574411+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,133,TONUSDT,4h,Continuation,Bullish,2026-05-05T12:02:40.231408+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,134,NEIROUSDT,4h,Continuation,Bullish,2026-05-05T12:02:41.237365+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,136,SUIUSDT,24h,Continuation,Bullish,2026-05-05T13:39:31.282880+00:00,guard_timeframe_24h,
qmid_p06_15m_strict,137,TRUMPUSDT,1h,Continuation,Bullish,2026-05-05T15:01:01.968686+00:00,guard_timeframe_1h,
qmid_p06_15m_strict,138,FARTCOINUSDT,4h,Continuation,Bullish,2026-05-05T16:02:13.082801+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,139,MONUSDT,4h,Continuation,Bullish,2026-05-05T16:02:15.127579+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,140,APTUSDT,15m,Continuation,Bullish,2026-05-05T18:14:45.856191+00:00,guard_flow_alignment_15m_weak,
qmid_p06_15m_strict,141,TSTUSDT,15m,Continuation,Bullish,2026-05-05T19:15:53.330113+00:00,guard_flow_alignment_15m_weak,
qmid_p06_15m_strict,142,ICPUSDT,4h,Continuation,Bullish,2026-05-05T20:01:42.287320+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,143,HBARUSDT,4h,Continuation,Bullish,2026-05-05T20:01:42.496464+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,144,1000PEPEUSDT,24h,Continuation,Bullish,2026-05-05T21:18:05.742088+00:00,guard_timeframe_24h,
qmid_p06_15m_strict,145,ALGOUSDT,24h,Continuation,Bullish,2026-05-05T21:18:07.304378+00:00,guard_timeframe_24h,
qmid_p06_15m_strict,146,ADAUSDT,24h,Continuation,Bullish,2026-05-05T23:20:30.215190+00:00,guard_timeframe_24h,
qmid_p06_15m_strict,147,ZENUSDT,4h,Continuation,Bullish,2026-05-06T00:01:13.131488+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,148,PUMPUSDT,4h,Continuation,Bullish,2026-05-06T00:01:14.387127+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,150,WIFUSDT,15m,Continuation,Bullish,2026-05-06T03:25:06.402779+00:00,guard_taker_15m_not_aligned,
qmid_p06_15m_strict,151,AVAXUSDT,4h,Continuation,Bullish,2026-05-06T04:00:49.298585+00:00,guard_timeframe_4h,
qmid_p06_15m_strict,152,WLDUSDT,4h,Continuation,Bullish,2026-05-06T04:00:50.505174+00:00,guard_timeframe_4h,
