timestamp,symbol,foundation,strategy,setup_type,timeframe,bias,status,all_reasons,patch_specific_reasons
2026-05-06T14:58:26.654298+00:00,BRUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-06T15:03:28.728399+00:00,BRUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bearish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-07T01:03:49.768627+00:00,XMRUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-07T01:44:57.850033+00:00,XMRUSDT,v1_reconstructed,Continuation|1h,Continuation,1h,Bearish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-06T14:29:56.772287+00:00,1000BONKUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-07T01:03:49.768627+00:00,1000BONKUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-06T15:14:59.999000+00:00,ZECUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,BLOCKED,foundation_version_not_trusted|volume_z_below_threshold|oi_delta_z_below_threshold,foundation_version_not_trusted
2026-05-06T15:29:59.999000+00:00,ZECUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,BLOCKED,foundation_version_not_trusted|oi_delta_z_below_threshold,foundation_version_not_trusted
2026-05-07T01:27:45.991997+00:00,ZECUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,BLOCKED,foundation_version_not_trusted|exhaustion_volume_climax|oi_delta_z_below_threshold,foundation_version_not_trusted
2026-05-07T06:58:16.349526+00:00,ZECUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,BLOCKED,exhaustion_volume_climax,
2026-05-06T14:43:19.356448+00:00,WLDUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,ALLOWED,,
2026-05-07T00:56:21.158705+00:00,WLDUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_oi_climax,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-06T13:59:59.999000+00:00,ETHUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-07T01:03:49.768627+00:00,ETHUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-06T14:14:59.999000+00:00,ETHUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bearish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-07T06:29:02.075703+00:00,ETHUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bearish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|clarity_below_threshold|exhaustion_oi_climax,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-06T13:29:59.999000+00:00,BNBUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-06T15:29:59.999000+00:00,BNBUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-06T13:29:59.999000+00:00,FARTCOINUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-06T14:14:59.999000+00:00,FARTCOINUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-07T00:56:21.158705+00:00,FARTCOINUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,BLOCKED,exhaustion_volume_climax,
2026-05-06T15:14:59.999000+00:00,FARTCOINUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-06T15:29:59.999000+00:00,FARTCOINUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-07T06:42:05.516011+00:00,FARTCOINUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-06T14:29:56.772287+00:00,ORDIUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-06T14:58:26.654298+00:00,ORDIUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-07T06:29:02.075703+00:00,ORDIUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-06T14:43:19.356448+00:00,ORDIUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_oi_climax,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-06T15:27:58.864039+00:00,ORDIUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,late_expansion_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_oi_climax,late_expansion_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-06T15:44:35.278112+00:00,ORDIUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-07T00:41:26.412003+00:00,ORDIUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-07T06:58:16.349526+00:00,ORDIUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-06T15:12:22.124036+00:00,ZEREBROUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-06T15:44:35.278112+00:00,ZEREBROUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,BLOCKED,chasing_pump_candle,
2026-05-07T06:42:05.516011+00:00,ZEREBROUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-07T06:58:16.349526+00:00,ZEREBROUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-07T00:41:26.412003+00:00,ZEREBROUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Neutral,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_volume_climax|exhaustion_oi_climax,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-07T06:29:02.075703+00:00,ZEREBROUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-07T07:12:59.413770+00:00,ZEREBROUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-07T07:17:07.122725+00:00,ZEREBROUSDT,v1_reconstructed,Breakout|1h,Breakout,1h,Bearish,ALLOWED,,
2026-05-06T14:29:56.772287+00:00,SEIUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-07T06:58:16.349526+00:00,SEIUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-07T07:17:07.122725+00:00,SEIUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-06T13:59:59.999000+00:00,BCHUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,BLOCKED,foundation_version_not_trusted|exhaustion_oi_climax,foundation_version_not_trusted
2026-05-06T14:14:59.999000+00:00,BCHUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-04T08:59:59.999000+00:00,TSTUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-04T10:44:59.999000+00:00,TSTUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-04T11:44:59.999000+00:00,TSTUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-04T17:29:59.999000+00:00,TSTUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-04T18:44:59.999000+00:00,TSTUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-04T18:59:59.999000+00:00,TSTUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-04T20:14:59.999000+00:00,TSTUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-04T21:44:59.999000+00:00,TSTUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-04T23:44:59.999000+00:00,TSTUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,BLOCKED,foundation_version_not_trusted|exhaustion_volume_climax|oi_delta_z_below_threshold|chasing_pump_candle,foundation_version_not_trusted
2026-05-06T12:25:33.090842+00:00,TSTUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-04T09:14:59.999000+00:00,TSTUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,continuation_control_not_directional|continuation_flow_alignment_below_threshold|continuation_structure_strength_below_threshold|decision_bridge_low_htf_oi_percentile,
2026-05-04T09:29:59.999000+00:00,TSTUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T09:44:59.999000+00:00,TSTUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T10:59:59.999000+00:00,TSTUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|chasing_pump_candle,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T12:29:59.999000+00:00,TSTUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bearish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T13:14:59.999000+00:00,TSTUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|chasing_pump_candle,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T13:44:59.999000+00:00,TSTUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|chasing_pump_candle,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T16:59:59.999000+00:00,TSTUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|chasing_pump_candle,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T18:14:59.999000+00:00,TSTUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bearish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|chasing_pump_candle,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T20:29:59.999000+00:00,TSTUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T10:14:59.999000+00:00,TSTUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,BLOCKED,chasing_pump_candle,
2026-05-04T13:29:59.999000+00:00,TSTUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,BLOCKED,chasing_pump_candle,
2026-05-04T14:59:59.999000+00:00,TSTUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-04T15:14:59.999000+00:00,TSTUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-04T15:44:59.999000+00:00,TSTUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-04T16:44:59.999000+00:00,TSTUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,BLOCKED,chasing_pump_candle,
2026-05-04T21:59:59.999000+00:00,TSTUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-05T01:44:59.999000+00:00,TSTUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-05T02:29:59.999000+00:00,TSTUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-05T03:29:59.999000+00:00,TSTUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,BLOCKED,chasing_pump_candle,
2026-05-07T06:58:16.349526+00:00,TSTUSDT,v1_reconstructed,Accumulation|1h,Accumulation,1h,Bearish,ALLOWED,,
2026-05-06T14:29:56.772287+00:00,GIGGLEUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-07T06:29:02.075703+00:00,GIGGLEUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-06T14:58:26.654298+00:00,GIGGLEUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-07T00:56:21.158705+00:00,GIGGLEUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-07T06:58:16.349526+00:00,GIGGLEUSDT,v1_reconstructed,Continuation|1h,Continuation,1h,Bullish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_oi_climax,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-06T14:29:56.772287+00:00,LDOUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-07T06:58:16.349526+00:00,LDOUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,BLOCKED,foundation_version_not_trusted|volume_z_below_threshold|oi_delta_z_below_threshold,foundation_version_not_trusted
2026-05-07T07:12:59.413770+00:00,LDOUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-06T14:58:26.654298+00:00,LDOUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bearish,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_oi_climax,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-07T06:42:05.516011+00:00,LDOUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-07T00:56:21.158705+00:00,SOONUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-07T06:42:05.516011+00:00,SOONUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,ALLOWED,,
2026-05-07T06:42:05.516011+00:00,PAXGUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,ALLOWED,,
2026-05-07T07:12:59.413770+00:00,PAXGUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,ALLOWED,,
2026-05-07T06:58:16.349526+00:00,PAXGUSDT,v1_reconstructed,Accumulation|1h,Accumulation,1h,Neutral,ALLOWED,,
2026-05-06T14:29:56.772287+00:00,TIAUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-07T06:42:05.516011+00:00,TIAUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-07T06:58:16.349526+00:00,TIAUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-07T06:58:16.349526+00:00,TIAUSDT,v1_reconstructed,Continuation|1h,Continuation,1h,Bullish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T13:59:59.999000+00:00,DASHUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T14:14:59.999000+00:00,DASHUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,late_expansion_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,late_expansion_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T14:29:59.999000+00:00,DASHUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_oi_climax,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T18:44:59.999000+00:00,DASHUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,late_expansion_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,late_expansion_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T20:14:59.999000+00:00,DASHUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,late_expansion_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,late_expansion_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T20:29:59.999000+00:00,DASHUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,late_expansion_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,late_expansion_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T21:29:59.999000+00:00,DASHUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,late_expansion_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,late_expansion_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-06T00:14:59.999000+00:00,DASHUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,late_expansion_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,late_expansion_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-06T00:44:59.999000+00:00,DASHUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_oi_climax,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-06T00:59:59.999000+00:00,DASHUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,late_expansion_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,late_expansion_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-05T15:44:59.999000+00:00,DASHUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-05T16:59:59.999000+00:00,DASHUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-05T19:29:59.999000+00:00,DASHUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-05T21:14:59.999000+00:00,DASHUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-05T22:44:59.999000+00:00,DASHUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-05T22:59:59.999000+00:00,DASHUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-06T02:14:59.999000+00:00,DASHUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-06T05:14:59.999000+00:00,DASHUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-06T05:44:59.999000+00:00,DASHUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,ALLOWED,,
2026-05-06T07:59:59.999000+00:00,DASHUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-05T20:44:59.999000+00:00,DASHUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-05T23:44:59.999000+00:00,DASHUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-05T23:59:59.999000+00:00,DASHUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-06T03:14:59.999000+00:00,DASHUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,BLOCKED,foundation_version_not_trusted|volume_z_below_threshold|oi_delta_z_below_threshold,foundation_version_not_trusted
2026-05-06T03:44:59.999000+00:00,DASHUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bearish,ALLOWED,,
2026-05-06T10:44:59.999000+00:00,DASHUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-06T12:29:59.999000+00:00,DASHUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-06T12:59:59.999000+00:00,DASHUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,BLOCKED,foundation_version_not_trusted|volume_z_below_threshold|oi_delta_z_below_threshold,foundation_version_not_trusted
2026-05-06T15:29:59.999000+00:00,DASHUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,BLOCKED,foundation_version_not_trusted|volume_z_below_threshold|oi_delta_z_below_threshold,foundation_version_not_trusted
2026-05-07T07:17:07.122725+00:00,DASHUSDT,v1_reconstructed,Accumulation|1h,Accumulation,1h,Bearish,ALLOWED,,
2026-05-07T01:44:57.850033+00:00,NOTUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-07T01:44:57.850033+00:00,NOTUSDT,v1_reconstructed,Breakout|1h,Breakout,1h,Bullish,BLOCKED,foundation_version_not_trusted|exhaustion_oi_climax|volume_z_below_threshold,foundation_version_not_trusted
2026-05-07T06:58:16.349526+00:00,NOTUSDT,v1_reconstructed,Breakout|1h,Breakout,1h,Bullish,ALLOWED,,
2026-05-07T06:29:02.075703+00:00,NOTUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-07T06:42:05.516011+00:00,NOTUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-07T06:58:16.349526+00:00,NOTUSDT,v1_reconstructed,Breakout|15m,Breakout,15m,Bullish,ALLOWED,,
2026-05-06T14:43:19.356448+00:00,MUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|exhaustion_oi_climax,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-07T06:58:16.349526+00:00,MUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bullish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-07T01:44:57.850033+00:00,MUSDT,v1_reconstructed,Accumulation|1h,Accumulation,1h,Bullish,ALLOWED,,
2026-05-07T07:17:07.122725+00:00,MUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-06T13:59:59.999000+00:00,SOLUSDT,v1_reconstructed,Continuation|15m,Continuation,15m,Bearish,BLOCKED,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-06T15:29:59.999000+00:00,SOLUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-07T06:29:02.075703+00:00,SOLUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-07T06:42:05.516011+00:00,SOLUSDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,ALLOWED,,
2026-05-04T08:44:59.999000+00:00,4USDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-04T09:14:59.999000+00:00,4USDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-04T12:14:59.999000+00:00,4USDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-04T13:44:59.999000+00:00,4USDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Neutral,BLOCKED,chasing_pump_candle,
2026-05-04T15:14:59.999000+00:00,4USDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-04T15:29:59.999000+00:00,4USDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-04T16:44:59.999000+00:00,4USDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-04T17:29:59.999000+00:00,4USDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-04T18:14:59.999000+00:00,4USDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bearish,ALLOWED,,
2026-05-04T20:29:59.999000+00:00,4USDT,v1_reconstructed,Accumulation|15m,Accumulation,15m,Bullish,ALLOWED,,
2026-05-04T09:59:59.999000+00:00,4USDT,v1_reconstructed,Continuation|15m,Continuation,15m,Neutral,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable|chasing_pump_candle,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T11:14:59.999000+00:00,4USDT,v1_reconstructed,Continuation|15m,Continuation,15m,Neutral,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
2026-05-04T13:14:59.999000+00:00,4USDT,v1_reconstructed,Continuation|15m,Continuation,15m,Neutral,BLOCKED,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable,mixed_context_blocked|scenario_not_allow|foundation_version_not_trusted|oi_delta_unreliable
